https://www.kaggle.com/nbose2/tests,D://crw_data//df.apply\source41,D://crw_data//df.apply\source41\code\pd.DataFrame.ix_replace0.py,house-prices-advanced-regression-techniques,"writer.writerow([url,125,'corrmat.ix[i,j]','corrmat.loc[i,j]',t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/nbose2/tests,D://crw_data//df.apply\source41,D://crw_data//df.apply\source41\code\pd.DataFrame.ix_replace1.py,house-prices-advanced-regression-techniques,"writer.writerow([url,124,'corrmat.ix[i,j]','corrmat.loc[i,j]',t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/nbose2/tests,D://crw_data//df.apply\source41,D://crw_data//df.apply\source41\code\pd.DataFrame.ix_replace2.py,house-prices-advanced-regression-techniques,"writer.writerow([url,127,'corrmat.ix[i,j]','corrmat.loc[i,j]',t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/nbose2/tests,D://crw_data//df.apply\source41,D://crw_data//df.apply\source41\code\pd.DataFrame.ix_replace3.py,house-prices-advanced-regression-techniques,"writer.writerow([url,129,'corrmat.ix[i,j]','corrmat.loc[i,j]',t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/nbose2/tests,D://crw_data//df.apply\source41,D://crw_data//df.apply\source41\code\pd.DataFrame.ix_replace4.py,house-prices-advanced-regression-techniques,"writer.writerow([url,251,""df_train.ix[:,(df_train.columns!='SalePrice')]"",""df_train.loc[:,(df_train.columns!='SalePrice')]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/nbose2/tests,D://crw_data//df.apply\source41,D://crw_data//df.apply\source41\code\pd.DataFrame.ix_replace5.py,house-prices-advanced-regression-techniques,"writer.writerow([url,265,""df_train.ix[:,(df_train.columns!='SalePrice')]"",""df_train.loc[:,(df_train.columns!='SalePrice')]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/iviglious/teamysi-titanic-rf-a,D://crw_data//df.iloc\source55,D://crw_data//df.iloc\source55\code\pd.DataFrame.ix_replace0.py,titanic,"writer.writerow([url,225,""main_all_df.ix[main_all_df.Survived.isnull()==False,'Survived']"",""main_all_df.loc[main_all_df.Survived.isnull()==False,'Survived']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/niladri18/usinng-logistic-regression,D://crw_data//df.ix\source4,D://crw_data//df.ix\source4\code\pd.DataFrame.ix_replace1.py,expedia-hotel-recommendations,"writer.writerow([url,31,""df.ix[:,('srch_adults_cnt')]"",""df.loc[:,('srch_adults_cnt')]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/niladri18/usinng-logistic-regression,D://crw_data//df.ix\source4,D://crw_data//df.ix\source4\code\pd.DataFrame.ix_replace2.py,expedia-hotel-recommendations,"writer.writerow([url,37,""df.ix[:,('srch_destination_id')]"",""df.loc[:,('srch_destination_id')]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/niladri18/usinng-logistic-regression,D://crw_data//df.ix\source4,D://crw_data//df.ix\source4\code\pd.DataFrame.ix_replace3.py,expedia-hotel-recommendations,"writer.writerow([url,44,""df.ix[:,('srch_ci')]"",""df.loc[:,('srch_ci')]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/niladri18/usinng-logistic-regression,D://crw_data//df.ix\source4,D://crw_data//df.ix\source4\code\pd.DataFrame.ix_replace4.py,expedia-hotel-recommendations,"writer.writerow([url,48,""df.ix[:,('srch_co')]"",""df.loc[:,('srch_co')]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/kmalev/randomforest-alternative-coding-example,D://crw_data//df.join\source24,D://crw_data//df.join\source24\code\pd.DataFrame.ix_replace0.py,liberty-mutual-group-property-inspection-prediction,"writer.writerow([url,26,'encoded_column.ix[:,:]','encoded_column.loc[:,:]',t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/kmalev/randomforest-alternative-coding-example,D://crw_data//df.join\source24,D://crw_data//df.join\source24\code\pd.DataFrame.ix_replace1.py,liberty-mutual-group-property-inspection-prediction,"writer.writerow([url,44,'encoded_column.ix[:,:]','encoded_column.loc[:,:]',t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/poslegm/pca-svm-97-8-accuracy,D://crw_data//np.append\source28,D://crw_data//np.append\source28\code\pd.DataFrame.ix_replace0.py,digit-recognizer,"writer.writerow([url,87,""train.ix[:,'label':'label']"",""train.loc[:,'label':'label']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/davideng/homeprices,D://crw_data//np.arange\source185,D://crw_data//np.arange\source185\code\pd.DataFrame.ix_replace0.py,house-prices-advanced-regression-techniques,"writer.writerow([url,33,""train_dataset.ix[train_dataset.Alley.notnull(),'Alley']"",""train_dataset.loc[train_dataset.Alley.notnull(),'Alley']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/davideng/homeprices,D://crw_data//np.arange\source185,D://crw_data//np.arange\source185\code\pd.DataFrame.ix_replace1.py,house-prices-advanced-regression-techniques,"writer.writerow([url,35,""train_dataset.ix[train_dataset.Alley.isnull(),'Alley']"",""train_dataset.loc[train_dataset.Alley.isnull(),'Alley']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/davideng/homeprices,D://crw_data//np.arange\source185,D://crw_data//np.arange\source185\code\pd.DataFrame.ix_replace2.py,house-prices-advanced-regression-techniques,"writer.writerow([url,55,""train_dataset.ix[train_dataset.MasVnrType.isnull(),'MasVnrType']"",""train_dataset.loc[train_dataset.MasVnrType.isnull(),'MasVnrType']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/davideng/homeprices,D://crw_data//np.arange\source185,D://crw_data//np.arange\source185\code\pd.DataFrame.ix_replace3.py,house-prices-advanced-regression-techniques,"writer.writerow([url,57,""train_dataset.ix[train_dataset.MasVnrType=='None','MasVnrArea']"",""train_dataset.loc[train_dataset.MasVnrType=='None','MasVnrArea']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/davideng/homeprices,D://crw_data//np.arange\source185,D://crw_data//np.arange\source185\code\pd.DataFrame.ix_replace4.py,house-prices-advanced-regression-techniques,"writer.writerow([url,65,""train_dataset.ix[train_dataset.Fireplaces==0,'FireplaceQu']"",""train_dataset.loc[train_dataset.Fireplaces==0,'FireplaceQu']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/davideng/homeprices,D://crw_data//np.arange\source185,D://crw_data//np.arange\source185\code\pd.DataFrame.ix_replace5.py,house-prices-advanced-regression-techniques,"writer.writerow([url,73,""train_dataset.ix[train_dataset.GarageCars.isnull(),'GarageCars']"",""train_dataset.loc[train_dataset.GarageCars.isnull(),'GarageCars']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/davideng/homeprices,D://crw_data//np.arange\source185,D://crw_data//np.arange\source185\code\pd.DataFrame.ix_replace6.py,house-prices-advanced-regression-techniques,"writer.writerow([url,75,""train_dataset.ix[train_dataset.GarageQual.isnull(),'GarageQual']"",""train_dataset.loc[train_dataset.GarageQual.isnull(),'GarageQual']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/davideng/homeprices,D://crw_data//np.arange\source185,D://crw_data//np.arange\source185\code\pd.DataFrame.ix_replace7.py,house-prices-advanced-regression-techniques,"writer.writerow([url,77,""train_dataset.ix[train_dataset.GarageCars==0,'GarageType']"",""train_dataset.loc[train_dataset.GarageCars==0,'GarageType']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/justfor/bench-stacked-generalization,D://crw_data//np.arange\source248,D://crw_data//np.arange\source248\code\pd.DataFrame.ix_replace0.py,liberty-mutual-group-property-inspection-prediction,"writer.writerow([url,135,""test.ix[:,('Id')]"",""test.loc[:,('Id')]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/justfor/bench-stacked-generalization,D://crw_data//np.arange\source248,D://crw_data//np.arange\source248\code\pd.DataFrame.ix_replace1.py,liberty-mutual-group-property-inspection-prediction,"writer.writerow([url,139,""train.ix[:,('Id')]"",""train.loc[:,('Id')]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace0.py,sberbank-russian-housing-market,"writer.writerow([url,65,""train.ix[bad_index,'life_sq']"",""train.loc[bad_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace1.py,sberbank-russian-housing-market,"writer.writerow([url,69,""test.ix[equal_index,'full_sq']"",""test.loc[equal_index,'full_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace2.py,sberbank-russian-housing-market,"writer.writerow([url,69,""test.ix[equal_index,'life_sq']"",""test.loc[equal_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace3.py,sberbank-russian-housing-market,"writer.writerow([url,73,""test.ix[bad_index,'life_sq']"",""test.loc[bad_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace4.py,sberbank-russian-housing-market,"writer.writerow([url,77,""train.ix[bad_index,'life_sq']"",""train.loc[bad_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace5.py,sberbank-russian-housing-market,"writer.writerow([url,81,""test.ix[bad_index,'life_sq']"",""test.loc[bad_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace6.py,sberbank-russian-housing-market,"writer.writerow([url,85,""train.ix[bad_index,'full_sq']"",""train.loc[bad_index,'full_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace7.py,sberbank-russian-housing-market,"writer.writerow([url,89,""test.ix[bad_index,'full_sq']"",""test.loc[bad_index,'full_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace8.py,sberbank-russian-housing-market,"writer.writerow([url,93,""train.ix[kitch_is_build_year,'kitch_sq']"",""train.loc[kitch_is_build_year,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace9.py,sberbank-russian-housing-market,"writer.writerow([url,93,""train.ix[kitch_is_build_year,'build_year']"",""train.loc[kitch_is_build_year,'build_year']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace10.py,sberbank-russian-housing-market,"writer.writerow([url,97,""train.ix[bad_index,'kitch_sq']"",""train.loc[bad_index,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace11.py,sberbank-russian-housing-market,"writer.writerow([url,101,""test.ix[bad_index,'kitch_sq']"",""test.loc[bad_index,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace12.py,sberbank-russian-housing-market,"writer.writerow([url,105,""train.ix[bad_index,'kitch_sq']"",""train.loc[bad_index,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace13.py,sberbank-russian-housing-market,"writer.writerow([url,109,""test.ix[bad_index,'kitch_sq']"",""test.loc[bad_index,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace14.py,sberbank-russian-housing-market,"writer.writerow([url,113,""train.ix[bad_index,'full_sq']"",""train.loc[bad_index,'full_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace15.py,sberbank-russian-housing-market,"writer.writerow([url,117,""test.ix[bad_index,'full_sq']"",""test.loc[bad_index,'full_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace16.py,sberbank-russian-housing-market,"writer.writerow([url,121,""train.ix[bad_index,['life_sq','full_sq']]"",""train.loc[bad_index,['life_sq','full_sq']]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace17.py,sberbank-russian-housing-market,"writer.writerow([url,125,""test.ix[bad_index,['life_sq','full_sq']]"",""test.loc[bad_index,['life_sq','full_sq']]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace18.py,sberbank-russian-housing-market,"writer.writerow([url,133,""train.ix[bad_index,'build_year']"",""train.loc[bad_index,'build_year']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace19.py,sberbank-russian-housing-market,"writer.writerow([url,137,""test.ix[bad_index,'build_year']"",""test.loc[bad_index,'build_year']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace20.py,sberbank-russian-housing-market,"writer.writerow([url,141,""train.ix[bad_index,'num_room']"",""train.loc[bad_index,'num_room']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace21.py,sberbank-russian-housing-market,"writer.writerow([url,145,""test.ix[bad_index,'num_room']"",""test.loc[bad_index,'num_room']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace22.py,sberbank-russian-housing-market,"writer.writerow([url,149,""train.ix[bad_index,'num_room']"",""train.loc[bad_index,'num_room']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace23.py,sberbank-russian-housing-market,"writer.writerow([url,153,""test.ix[bad_index,'num_room']"",""test.loc[bad_index,'num_room']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace24.py,sberbank-russian-housing-market,"writer.writerow([url,157,""train.ix[bad_index,['max_floor','floor']]"",""train.loc[bad_index,['max_floor','floor']]"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace25.py,sberbank-russian-housing-market,"writer.writerow([url,161,""train.ix[bad_index,'floor']"",""train.loc[bad_index,'floor']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace26.py,sberbank-russian-housing-market,"writer.writerow([url,165,""train.ix[bad_index,'max_floor']"",""train.loc[bad_index,'max_floor']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace28.py,sberbank-russian-housing-market,"writer.writerow([url,173,""train.ix[bad_index,'max_floor']"",""train.loc[bad_index,'max_floor']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace29.py,sberbank-russian-housing-market,"writer.writerow([url,177,""test.ix[bad_index,'max_floor']"",""test.loc[bad_index,'max_floor']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace30.py,sberbank-russian-housing-market,"writer.writerow([url,183,""train.ix[bad_index,'floor']"",""train.loc[bad_index,'floor']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,D://crw_data//np.array\source1033,D://crw_data//np.array\source1033\code\pd.DataFrame.ix_replace31.py,sberbank-russian-housing-market,"writer.writerow([url,193,""train.ix[bad_index,'state']"",""train.loc[bad_index,'state']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace0.py,sberbank-russian-housing-market,"writer.writerow([url,18,""train.ix[bad_index,'life_sq']"",""train.loc[bad_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace1.py,sberbank-russian-housing-market,"writer.writerow([url,20,""test.ix[equal_index,'full_sq']"",""test.loc[equal_index,'full_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace2.py,sberbank-russian-housing-market,"writer.writerow([url,20,""test.ix[equal_index,'life_sq']"",""test.loc[equal_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace3.py,sberbank-russian-housing-market,"writer.writerow([url,22,""test.ix[bad_index,'life_sq']"",""test.loc[bad_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace4.py,sberbank-russian-housing-market,"writer.writerow([url,24,""train.ix[bad_index,'life_sq']"",""train.loc[bad_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace5.py,sberbank-russian-housing-market,"writer.writerow([url,26,""test.ix[bad_index,'life_sq']"",""test.loc[bad_index,'life_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace6.py,sberbank-russian-housing-market,"writer.writerow([url,28,""train.ix[bad_index,'full_sq']"",""train.loc[bad_index,'full_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace8.py,sberbank-russian-housing-market,"writer.writerow([url,32,""train.ix[kitch_is_build_year,'kitch_sq']"",""train.loc[kitch_is_build_year,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace9.py,sberbank-russian-housing-market,"writer.writerow([url,32,""train.ix[kitch_is_build_year,'build_year']"",""train.loc[kitch_is_build_year,'build_year']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace10.py,sberbank-russian-housing-market,"writer.writerow([url,34,""train.ix[bad_index,'kitch_sq']"",""train.loc[bad_index,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace11.py,sberbank-russian-housing-market,"writer.writerow([url,36,""test.ix[bad_index,'kitch_sq']"",""test.loc[bad_index,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace12.py,sberbank-russian-housing-market,"writer.writerow([url,38,""train.ix[bad_index,'kitch_sq']"",""train.loc[bad_index,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
https://www.kaggle.com/carloshuertas/lol-tell-me-more,D://crw_data//np.array\source1035,D://crw_data//np.array\source1035\code\pd.DataFrame.ix_replace13.py,sberbank-russian-housing-market,"writer.writerow([url,40,""test.ix[bad_index,'kitch_sq']"",""test.loc[bad_index,'kitch_sq']"",t1,t2,'pd.DataFrame.ix','pd.DataFrame.loc'])"
